#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)HA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2023/05/17 16:39:18,050000,0.363
2023/05/17 16:39:18,100000,0.363
2023/05/17 16:39:18,150000,0.368
2023/05/17 16:39:18,200000,0.366
2023/05/17 16:39:18,250000,0.360
2023/05/17 16:39:18,300000,0.369
2023/05/17 16:39:18,350000,0.367
2023/05/17 16:39:18,400000,0.363
2023/05/17 16:39:18,450000,0.364
2023/05/17 16:39:18,500000,0.368
2023/05/17 16:39:18,550000,0.369
2023/05/17 16:39:18,600000,0.363
2023/05/17 16:39:18,650000,0.373
2023/05/17 16:39:18,700000,0.372
2023/05/17 16:39:18,750000,0.367
2023/05/17 16:39:18,800000,0.369
2023/05/17 16:39:18,850000,0.372
2023/05/17 16:39:18,900000,0.373
2023/05/17 16:39:18,950000,0.365
2023/05/17 16:39:19,000000,0.374
2023/05/17 16:39:19,050000,0.373
2023/05/17 16:39:19,100000,0.371
2023/05/17 16:39:19,150000,0.372
2023/05/17 16:39:19,200000,0.375
2023/05/17 16:39:19,250000,0.374
2023/05/17 16:39:19,300000,0.369
2023/05/17 16:39:19,350000,0.375
2023/05/17 16:39:19,400000,0.375
2023/05/17 16:39:19,450000,0.371
2023/05/17 16:39:19,500000,0.375
2023/05/17 16:39:19,550000,0.377
2023/05/17 16:39:19,600000,0.377
2023/05/17 16:39:19,650000,0.372
2023/05/17 16:39:19,700000,0.379
2023/05/17 16:39:19,750000,0.379
2023/05/17 16:39:19,800000,0.374
2023/05/17 16:39:19,850000,0.381
2023/05/17 16:39:19,900000,0.381
2023/05/17 16:39:19,950000,0.380
2023/05/17 16:39:20,000000,0.378
2023/05/17 16:39:20,050000,0.381
2023/05/17 16:39:20,100000,0.382
2023/05/17 16:39:20,150000,0.378
2023/05/17 16:39:20,200000,0.384
2023/05/17 16:39:20,250000,0.383
2023/05/17 16:39:20,300000,0.380
2023/05/17 16:39:20,350000,0.378
2023/05/17 16:39:20,400000,0.383
2023/05/17 16:39:20,450000,0.381
2023/05/17 16:39:20,500000,0.376
2023/05/17 16:39:20,550000,0.383
2023/05/17 16:39:20,600000,0.385
2023/05/17 16:39:20,650000,0.381
2023/05/17 16:39:20,700000,0.382
2023/05/17 16:39:20,750000,0.387
2023/05/17 16:39:20,800000,0.387
2023/05/17 16:39:20,850000,0.380
2023/05/17 16:39:20,900000,0.390
2023/05/17 16:39:20,950000,0.388
2023/05/17 16:39:21,000000,0.385
2023/05/17 16:39:21,050000,0.385
2023/05/17 16:39:21,100000,0.390
2023/05/17 16:39:21,150000,0.389
2023/05/17 16:39:21,200000,0.381
2023/05/17 16:39:21,250000,0.389
2023/05/17 16:39:21,300000,0.391
2023/05/17 16:39:21,350000,0.386
2023/05/17 16:39:21,400000,0.387
2023/05/17 16:39:21,450000,0.390
2023/05/17 16:39:21,500000,0.390
2023/05/17 16:39:21,550000,0.383
2023/05/17 16:39:21,600000,0.394
2023/05/17 16:39:21,650000,0.392
2023/05/17 16:39:21,700000,0.389
2023/05/17 16:39:21,750000,0.392
2023/05/17 16:39:21,800000,0.394
2023/05/17 16:39:21,850000,0.394
2023/05/17 16:39:21,900000,0.388
2023/05/17 16:39:21,950000,0.397
2023/05/17 16:39:22,000000,0.397
2023/05/17 16:39:22,050000,0.393
2023/05/17 16:39:22,100000,0.394
2023/05/17 16:39:22,150000,0.397
2023/05/17 16:39:22,200000,0.396
2023/05/17 16:39:22,250000,0.391
2023/05/17 16:39:22,300000,0.398
2023/05/17 16:39:22,350000,0.397
2023/05/17 16:39:22,400000,0.393
2023/05/17 16:39:22,450000,0.398
2023/05/17 16:39:22,500000,0.398
2023/05/17 16:39:22,550000,0.398
2023/05/17 16:39:22,600000,0.395
2023/05/17 16:39:22,650000,0.401
2023/05/17 16:39:22,700000,0.401
2023/05/17 16:39:22,750000,0.396
2023/05/17 16:39:22,800000,0.403
2023/05/17 16:39:22,850000,0.404
2023/05/17 16:39:22,900000,0.402
2023/05/17 16:39:22,950000,0.400
2023/05/17 16:39:23,000000,0.403
2023/05/17 16:39:23,050000,0.402
2023/05/17 16:39:23,100000,0.395
2023/05/17 16:39:23,150000,0.404
2023/05/17 16:39:23,200000,0.404
2023/05/17 16:39:23,250000,0.401
2023/05/17 16:39:23,300000,0.401
2023/05/17 16:39:23,350000,0.406
2023/05/17 16:39:23,400000,0.405
2023/05/17 16:39:23,450000,0.398
2023/05/17 16:39:23,500000,0.408
2023/05/17 16:39:23,550000,0.408
2023/05/17 16:39:23,600000,0.403
2023/05/17 16:39:23,650000,0.405
2023/05/17 16:39:23,700000,0.410
2023/05/17 16:39:23,750000,0.409
2023/05/17 16:39:23,800000,0.400
2023/05/17 16:39:23,850000,0.410
2023/05/17 16:39:23,900000,0.410
2023/05/17 16:39:23,950000,0.406
2023/05/17 16:39:24,000000,0.406
2023/05/17 16:39:24,050000,0.410
2023/05/17 16:39:24,100000,0.410
2023/05/17 16:39:24,150000,0.403
2023/05/17 16:39:24,200000,0.413
2023/05/17 16:39:24,250000,0.412
2023/05/17 16:39:24,300000,0.409
2023/05/17 16:39:24,350000,0.409
2023/05/17 16:39:24,400000,0.413
2023/05/17 16:39:24,450000,0.413
2023/05/17 16:39:24,500000,0.407
2023/05/17 16:39:24,550000,0.415
2023/05/17 16:39:24,600000,0.415
2023/05/17 16:39:24,650000,0.411
2023/05/17 16:39:24,700000,0.416
2023/05/17 16:39:24,750000,0.416
2023/05/17 16:39:24,800000,0.416
2023/05/17 16:39:24,850000,0.410
2023/05/17 16:39:24,900000,0.418
2023/05/17 16:39:24,950000,0.417
2023/05/17 16:39:25,000000,0.415
2023/05/17 16:39:25,050000,0.419
2023/05/17 16:39:25,100000,0.419
2023/05/17 16:39:25,150000,0.418
2023/05/17 16:39:25,200000,0.415
2023/05/17 16:39:25,250000,0.420
2023/05/17 16:39:25,300000,0.420
2023/05/17 16:39:25,350000,0.416
2023/05/17 16:39:25,400000,0.422
2023/05/17 16:39:25,450000,0.423
2023/05/17 16:39:25,500000,0.421
2023/05/17 16:39:25,550000,0.420
2023/05/17 16:39:25,600000,0.423
2023/05/17 16:39:25,650000,0.423
2023/05/17 16:39:25,700000,0.418
2023/05/17 16:39:25,750000,0.424
2023/05/17 16:39:25,800000,0.424
2023/05/17 16:39:25,850000,0.422
2023/05/17 16:39:25,900000,0.421
2023/05/17 16:39:25,950000,0.427
2023/05/17 16:39:26,000000,0.424
2023/05/17 16:39:26,050000,0.418
2023/05/17 16:39:26,100000,0.428
2023/05/17 16:39:26,150000,0.427
2023/05/17 16:39:26,200000,0.425
2023/05/17 16:39:26,250000,0.425
2023/05/17 16:39:26,300000,0.430
2023/05/17 16:39:26,350000,0.429
2023/05/17 16:39:26,400000,0.420
2023/05/17 16:39:26,450000,0.428
2023/05/17 16:39:26,500000,0.430
2023/05/17 16:39:26,550000,0.425
2023/05/17 16:39:26,600000,0.427
2023/05/17 16:39:26,650000,0.431
2023/05/17 16:39:26,700000,0.430
2023/05/17 16:39:26,750000,0.424
2023/05/17 16:39:26,800000,0.432
2023/05/17 16:39:26,850000,0.432
2023/05/17 16:39:26,900000,0.429
2023/05/17 16:39:26,950000,0.431
2023/05/17 16:39:27,000000,0.435
2023/05/17 16:39:27,050000,0.434
2023/05/17 16:39:27,100000,0.426
2023/05/17 16:39:27,150000,0.435
2023/05/17 16:39:27,200000,0.436
2023/05/17 16:39:27,250000,0.430
2023/05/17 16:39:27,300000,0.433
2023/05/17 16:39:27,350000,0.435
2023/05/17 16:39:27,400000,0.436
2023/05/17 16:39:27,450000,0.428
2023/05/17 16:39:27,500000,0.436
2023/05/17 16:39:27,550000,0.437
2023/05/17 16:39:27,600000,0.434
2023/05/17 16:39:27,650000,0.440
2023/05/17 16:39:27,700000,0.439
2023/05/17 16:39:27,750000,0.438
2023/05/17 16:39:27,800000,0.434
2023/05/17 16:39:27,850000,0.440
2023/05/17 16:39:27,900000,0.441
2023/05/17 16:39:27,950000,0.436
2023/05/17 16:39:28,000000,0.441
2023/05/17 16:39:28,050000,0.443
2023/05/17 16:39:28,100000,0.441
2023/05/17 16:39:28,150000,0.438
2023/05/17 16:39:28,200000,0.444
2023/05/17 16:39:28,250000,0.443
2023/05/17 16:39:28,300000,0.438
2023/05/17 16:39:28,350000,0.443
2023/05/17 16:39:28,400000,0.443
2023/05/17 16:39:28,450000,0.440
2023/05/17 16:39:28,500000,0.439
2023/05/17 16:39:28,550000,0.444
2023/05/17 16:39:28,600000,0.443
2023/05/17 16:39:28,650000,0.438
2023/05/17 16:39:28,700000,0.447
2023/05/17 16:39:28,750000,0.447
2023/05/17 16:39:28,800000,0.444
2023/05/17 16:39:28,850000,0.445
2023/05/17 16:39:28,900000,0.449
2023/05/17 16:39:28,950000,0.449
2023/05/17 16:39:29,000000,0.443
2023/05/17 16:39:29,050000,0.450
2023/05/17 16:39:29,100000,0.450
2023/05/17 16:39:29,150000,0.445
2023/05/17 16:39:29,200000,0.446
2023/05/17 16:39:29,250000,0.451
2023/05/17 16:39:29,300000,0.449
2023/05/17 16:39:29,350000,0.442
2023/05/17 16:39:29,400000,0.451
2023/05/17 16:39:29,450000,0.454
2023/05/17 16:39:29,500000,0.448
2023/05/17 16:39:29,550000,0.450
2023/05/17 16:39:29,600000,0.453
2023/05/17 16:39:29,650000,0.453
2023/05/17 16:39:29,700000,0.448
2023/05/17 16:39:29,750000,0.456
2023/05/17 16:39:29,800000,0.454
2023/05/17 16:39:29,850000,0.451
2023/05/17 16:39:29,900000,0.457
2023/05/17 16:39:29,950000,0.457
2023/05/17 16:39:30,000000,0.456
2023/05/17 16:39:30,050000,0.450
2023/05/17 16:39:30,100000,0.460
2023/05/17 16:39:30,150000,0.458
2023/05/17 16:39:30,200000,0.453
2023/05/17 16:39:30,250000,0.458
2023/05/17 16:39:30,300000,0.458
2023/05/17 16:39:30,350000,0.457
2023/05/17 16:39:30,400000,0.455
2023/05/17 16:39:30,450000,0.460
2023/05/17 16:39:30,500000,0.459
2023/05/17 16:39:30,550000,0.453
2023/05/17 16:39:30,600000,0.462
2023/05/17 16:39:30,650000,0.461
2023/05/17 16:39:30,700000,0.460
2023/05/17 16:39:30,750000,0.459
2023/05/17 16:39:30,800000,0.464
2023/05/17 16:39:30,850000,0.464
2023/05/17 16:39:30,900000,0.456
2023/05/17 16:39:30,950000,0.465
2023/05/17 16:39:31,000000,0.465
2023/05/17 16:39:31,050000,0.463
2023/05/17 16:39:31,100000,0.461
2023/05/17 16:39:31,150000,0.466
2023/05/17 16:39:31,200000,0.464
2023/05/17 16:39:31,250000,0.458
2023/05/17 16:39:31,300000,0.466
2023/05/17 16:39:31,350000,0.466
2023/05/17 16:39:31,400000,0.462
2023/05/17 16:39:31,450000,0.464
2023/05/17 16:39:31,500000,0.469
2023/05/17 16:39:31,550000,0.468
2023/05/17 16:39:31,600000,0.461
2023/05/17 16:39:31,650000,0.470
2023/05/17 16:39:31,700000,0.472
2023/05/17 16:39:31,750000,0.467
2023/05/17 16:39:31,800000,0.468
2023/05/17 16:39:31,850000,0.472
2023/05/17 16:39:31,900000,0.469
2023/05/17 16:39:31,950000,0.463
2023/05/17 16:39:32,000000,0.471
2023/05/17 16:39:32,050000,0.472
2023/05/17 16:39:32,100000,0.468
2023/05/17 16:39:32,150000,0.471
2023/05/17 16:39:32,200000,0.475
2023/05/17 16:39:32,250000,0.474
2023/05/17 16:39:32,300000,0.467
2023/05/17 16:39:32,350000,0.476
2023/05/17 16:39:32,400000,0.476
2023/05/17 16:39:32,450000,0.471
2023/05/17 16:39:32,500000,0.476
2023/05/17 16:39:32,550000,0.477
2023/05/17 16:39:32,600000,0.477
2023/05/17 16:39:32,650000,0.472
2023/05/17 16:39:32,700000,0.477
2023/05/17 16:39:32,750000,0.479
2023/05/17 16:39:32,800000,0.474
2023/05/17 16:39:32,850000,0.479
2023/05/17 16:39:32,900000,0.480
2023/05/17 16:39:32,950000,0.479
2023/05/17 16:39:33,000000,0.477
2023/05/17 16:39:33,050000,0.481
2023/05/17 16:39:33,100000,0.480
2023/05/17 16:39:33,150000,0.474
2023/05/17 16:39:33,200000,0.482
2023/05/17 16:39:33,250000,0.482
2023/05/17 16:39:33,300000,0.478
2023/05/17 16:39:33,350000,0.479
2023/05/17 16:39:33,400000,0.482
2023/05/17 16:39:33,450000,0.483
2023/05/17 16:39:33,500000,0.475
2023/05/17 16:39:33,550000,0.486
2023/05/17 16:39:33,600000,0.486
2023/05/17 16:39:33,650000,0.482
2023/05/17 16:39:33,700000,0.483
2023/05/17 16:39:33,750000,0.484
2023/05/17 16:39:33,800000,0.485
2023/05/17 16:39:33,850000,0.477
2023/05/17 16:39:33,900000,0.487
2023/05/17 16:39:33,950000,0.486
2023/05/17 16:39:34,000000,0.482
2023/05/17 16:39:34,050000,0.484
2023/05/17 16:39:34,100000,0.488
2023/05/17 16:39:34,150000,0.489
2023/05/17 16:39:34,200000,0.483
2023/05/17 16:39:34,250000,0.491
2023/05/17 16:39:34,300000,0.490
2023/05/17 16:39:34,350000,0.487
2023/05/17 16:39:34,400000,0.488
2023/05/17 16:39:34,450000,0.491
2023/05/17 16:39:34,500000,0.489
2023/05/17 16:39:34,550000,0.485
2023/05/17 16:39:34,600000,0.491
2023/05/17 16:39:34,650000,0.491
2023/05/17 16:39:34,700000,0.488
2023/05/17 16:39:34,750000,0.491
2023/05/17 16:39:34,800000,0.493
2023/05/17 16:39:34,850000,0.494
2023/05/17 16:39:34,900000,0.488
2023/05/17 16:39:34,950000,0.497
2023/05/17 16:39:35,000000,0.494
2023/05/17 16:39:35,050000,0.491
2023/05/17 16:39:35,100000,0.498
2023/05/17 16:39:35,150000,0.497
2023/05/17 16:39:35,200000,0.497
2023/05/17 16:39:35,250000,0.491
2023/05/17 16:39:35,300000,0.499
2023/05/17 16:39:35,350000,0.497
2023/05/17 16:39:35,400000,0.493
2023/05/17 16:39:35,450000,0.499
2023/05/17 16:39:35,500000,0.499
2023/05/17 16:39:35,550000,0.498
2023/05/17 16:39:35,600000,0.495
2023/05/17 16:39:35,650000,0.501
2023/05/17 16:39:35,700000,0.501
2023/05/17 16:39:35,750000,0.494
2023/05/17 16:39:35,800000,0.503
2023/05/17 16:39:35,850000,0.502
2023/05/17 16:39:35,900000,0.498
2023/05/17 16:39:35,950000,0.498
2023/05/17 16:39:36,000000,0.504
2023/05/17 16:39:36,050000,0.503
2023/05/17 16:39:36,100000,0.496
2023/05/17 16:39:36,150000,0.505
2023/05/17 16:39:36,200000,0.504
2023/05/17 16:39:36,250000,0.501
2023/05/17 16:39:36,300000,0.502
2023/05/17 16:39:36,350000,0.506
2023/05/17 16:39:36,400000,0.506
2023/05/17 16:39:36,450000,0.497
2023/05/17 16:39:36,500000,0.506
2023/05/17 16:39:36,550000,0.504
2023/05/17 16:39:36,600000,0.501
2023/05/17 16:39:36,650000,0.504
2023/05/17 16:39:36,700000,0.507
2023/05/17 16:39:36,750000,0.506
2023/05/17 16:39:36,800000,0.500
2023/05/17 16:39:36,850000,0.509
2023/05/17 16:39:36,900000,0.510
2023/05/17 16:39:36,950000,0.507
2023/05/17 16:39:37,000000,0.510
2023/05/17 16:39:37,050000,0.512
2023/05/17 16:39:37,100000,0.511
2023/05/17 16:39:37,150000,0.506
2023/05/17 16:39:37,200000,0.513
2023/05/17 16:39:37,250000,0.511
2023/05/17 16:39:37,300000,0.507
2023/05/17 16:39:37,350000,0.511
2023/05/17 16:39:37,400000,0.512
2023/05/17 16:39:37,450000,0.511
2023/05/17 16:39:37,500000,0.507
2023/05/17 16:39:37,550000,0.516
2023/05/17 16:39:37,600000,0.515
2023/05/17 16:39:37,650000,0.509
2023/05/17 16:39:37,700000,0.515
2023/05/17 16:39:37,750000,0.515
2023/05/17 16:39:37,800000,0.517
2023/05/17 16:39:37,850000,0.513
2023/05/17 16:39:37,900000,0.519
2023/05/17 16:39:37,950000,0.517
2023/05/17 16:39:38,000000,0.512
2023/05/17 16:39:38,050000,0.519
2023/05/17 16:39:38,100000,0.518
2023/05/17 16:39:38,150000,0.518
2023/05/17 16:39:38,200000,0.517
2023/05/17 16:39:38,250000,0.521
2023/05/17 16:39:38,300000,0.520
2023/05/17 16:39:38,350000,0.513
2023/05/17 16:39:38,400000,0.521
2023/05/17 16:39:38,450000,0.523
2023/05/17 16:39:38,500000,0.519
2023/05/17 16:39:38,550000,0.517
2023/05/17 16:39:38,600000,0.521
2023/05/17 16:39:38,650000,0.520
2023/05/17 16:39:38,700000,0.514
2023/05/17 16:39:38,750000,0.523
2023/05/17 16:39:38,800000,0.523
2023/05/17 16:39:38,850000,0.520
2023/05/17 16:39:38,900000,0.522
2023/05/17 16:39:38,950000,0.526
2023/05/17 16:39:39,000000,0.526
2023/05/17 16:39:39,050000,0.518
2023/05/17 16:39:39,100000,0.526
2023/05/17 16:39:39,150000,0.526
2023/05/17 16:39:39,200000,0.521
2023/05/17 16:39:39,250000,0.524
2023/05/17 16:39:39,300000,0.525
2023/05/17 16:39:39,350000,0.527
2023/05/17 16:39:39,400000,0.518
2023/05/17 16:39:39,450000,0.527
2023/05/17 16:39:39,500000,0.527
2023/05/17 16:39:39,550000,0.525
2023/05/17 16:39:39,600000,0.527
2023/05/17 16:39:39,650000,0.531
2023/05/17 16:39:39,700000,0.528
2023/05/17 16:39:39,750000,0.523
2023/05/17 16:39:39,800000,0.532
2023/05/17 16:39:39,850000,0.531
2023/05/17 16:39:39,900000,0.526
2023/05/17 16:39:39,950000,0.530
2023/05/17 16:39:40,000000,0.532
2023/05/17 16:39:40,050000,0.533
2023/05/17 16:39:40,100000,0.526
2023/05/17 16:39:40,150000,0.533
2023/05/17 16:39:40,200000,0.534
2023/05/17 16:39:40,250000,0.532
2023/05/17 16:39:40,300000,0.535
2023/05/17 16:39:40,350000,0.536
2023/05/17 16:39:40,400000,0.535
2023/05/17 16:39:40,450000,0.528
2023/05/17 16:39:40,500000,0.536
2023/05/17 16:39:40,550000,0.536
2023/05/17 16:39:40,600000,0.532
2023/05/17 16:39:40,650000,0.539
2023/05/17 16:39:40,700000,0.538
2023/05/17 16:39:40,750000,0.536
2023/05/17 16:39:40,800000,0.535
2023/05/17 16:39:40,850000,0.540
2023/05/17 16:39:40,900000,0.541
2023/05/17 16:39:40,950000,0.534
2023/05/17 16:39:41,000000,0.541
2023/05/17 16:39:41,050000,0.541
2023/05/17 16:39:41,100000,0.540
2023/05/17 16:39:41,150000,0.539
2023/05/17 16:39:41,200000,0.544
2023/05/17 16:39:41,250000,0.541
2023/05/17 16:39:41,300000,0.536
2023/05/17 16:39:41,350000,0.543
2023/05/17 16:39:41,400000,0.543
2023/05/17 16:39:41,450000,0.540
2023/05/17 16:39:41,500000,0.539
2023/05/17 16:39:41,550000,0.544
2023/05/17 16:39:41,600000,0.544
2023/05/17 16:39:41,650000,0.539
2023/05/17 16:39:41,700000,0.547
2023/05/17 16:39:41,750000,0.546
2023/05/17 16:39:41,800000,0.543
2023/05/17 16:39:41,850000,0.544
2023/05/17 16:39:41,900000,0.546
2023/05/17 16:39:41,950000,0.546
2023/05/17 16:39:42,000000,0.540
2023/05/17 16:39:42,050000,0.547
2023/05/17 16:39:42,100000,0.548
2023/05/17 16:39:42,150000,0.545
2023/05/17 16:39:42,200000,0.547
2023/05/17 16:39:42,250000,0.549
2023/05/17 16:39:42,300000,0.551
2023/05/17 16:39:42,350000,0.545
2023/05/17 16:39:42,400000,0.552
2023/05/17 16:39:42,450000,0.553
2023/05/17 16:39:42,500000,0.547
2023/05/17 16:39:42,550000,0.550
2023/05/17 16:39:42,600000,0.553
2023/05/17 16:39:42,650000,0.551
2023/05/17 16:39:42,700000,0.546
2023/05/17 16:39:42,750000,0.553
2023/05/17 16:39:42,800000,0.552
2023/05/17 16:39:42,850000,0.550
2023/05/17 16:39:42,900000,0.556
2023/05/17 16:39:42,950000,0.557
2023/05/17 16:39:43,000000,0.556
2023/05/17 16:39:43,050000,0.550
2023/05/17 16:39:43,100000,0.559
2023/05/17 16:39:43,150000,0.559
2023/05/17 16:39:43,200000,0.555
2023/05/17 16:39:43,250000,0.558
2023/05/17 16:39:43,300000,0.561
2023/05/17 16:39:43,350000,0.559
2023/05/17 16:39:43,400000,0.551
2023/05/17 16:39:43,450000,0.559
2023/05/17 16:39:43,500000,0.559
2023/05/17 16:39:43,550000,0.557
2023/05/17 16:39:43,600000,0.564
2023/05/17 16:39:43,650000,0.562
2023/05/17 16:39:43,700000,0.560
2023/05/17 16:39:43,750000,0.558
2023/05/17 16:39:43,800000,0.564
2023/05/17 16:39:43,850000,0.565
2023/05/17 16:39:43,900000,0.558
2023/05/17 16:39:43,950000,0.564
2023/05/17 16:39:44,000000,0.564
2023/05/17 16:39:44,050000,0.564
2023/05/17 16:39:44,100000,0.564
2023/05/17 16:39:44,150000,0.567
2023/05/17 16:39:44,200000,0.565
2023/05/17 16:39:44,250000,0.561
2023/05/17 16:39:44,300000,0.571
2023/05/17 16:39:44,350000,0.569
2023/05/17 16:39:44,400000,0.567
2023/05/17 16:39:44,450000,0.565
2023/05/17 16:39:44,500000,0.570
2023/05/17 16:39:44,550000,0.569
2023/05/17 16:39:44,600000,0.563
2023/05/17 16:39:44,650000,0.570
2023/05/17 16:39:44,700000,0.569
2023/05/17 16:39:44,750000,0.567
2023/05/17 16:39:44,800000,0.567
2023/05/17 16:39:44,850000,0.572
2023/05/17 16:39:44,900000,0.571
2023/05/17 16:39:44,950000,0.564
2023/05/17 16:39:45,000000,0.575
2023/05/17 16:39:45,050000,0.576
2023/05/17 16:39:45,100000,0.572
2023/05/17 16:39:45,150000,0.572
2023/05/17 16:39:45,200000,0.576
2023/05/17 16:39:45,250000,0.576
2023/05/17 16:39:45,300000,0.568
2023/05/17 16:39:45,350000,0.576
2023/05/17 16:39:45,400000,0.575
2023/05/17 16:39:45,450000,0.572
2023/05/17 16:39:45,500000,0.572
2023/05/17 16:39:45,550000,0.577
2023/05/17 16:39:45,600000,0.578
2023/05/17 16:39:45,650000,0.570
2023/05/17 16:39:45,700000,0.578
2023/05/17 16:39:45,750000,0.579
2023/05/17 16:39:45,800000,0.574
2023/05/17 16:39:45,850000,0.581
2023/05/17 16:39:45,900000,0.582
2023/05/17 16:39:45,950000,0.580
2023/05/17 16:39:46,000000,0.575
2023/05/17 16:39:46,050000,0.582
2023/05/17 16:39:46,100000,0.583
2023/05/17 16:39:46,150000,0.579
2023/05/17 16:39:46,200000,0.583
2023/05/17 16:39:46,250000,0.584
2023/05/17 16:39:46,300000,0.584
2023/05/17 16:39:46,350000,0.577
2023/05/17 16:39:46,400000,0.585
2023/05/17 16:39:46,450000,0.585
2023/05/17 16:39:46,500000,0.582
2023/05/17 16:39:46,550000,0.587
2023/05/17 16:39:46,600000,0.587
2023/05/17 16:39:46,650000,0.585
2023/05/17 16:39:46,700000,0.581
2023/05/17 16:39:46,750000,0.587
2023/05/17 16:39:46,800000,0.589
2023/05/17 16:39:46,850000,0.582
2023/05/17 16:39:46,900000,0.590
2023/05/17 16:39:46,950000,0.591
2023/05/17 16:39:47,000000,0.591
2023/05/17 16:39:47,050000,0.589
2023/05/17 16:39:47,100000,0.593
2023/05/17 16:39:47,150000,0.593
2023/05/17 16:39:47,200000,0.588
2023/05/17 16:39:47,250000,0.594
2023/05/17 16:39:47,300000,0.593
2023/05/17 16:39:47,350000,0.591
2023/05/17 16:39:47,400000,0.588
2023/05/17 16:39:47,450000,0.596
2023/05/17 16:39:47,500000,0.594
2023/05/17 16:39:47,550000,0.587
2023/05/17 16:39:47,600000,0.596
2023/05/17 16:39:47,650000,0.595
2023/05/17 16:39:47,700000,0.592
2023/05/17 16:39:47,750000,0.593
2023/05/17 16:39:47,800000,0.598
2023/05/17 16:39:47,850000,0.597
2023/05/17 16:39:47,900000,0.592
2023/05/17 16:39:47,950000,0.600
2023/05/17 16:39:48,000000,0.599
2023/05/17 16:39:48,050000,0.596
2023/05/17 16:39:48,100000,0.596
2023/05/17 16:39:48,150000,0.600
2023/05/17 16:39:48,200000,0.601
2023/05/17 16:39:48,250000,0.595
2023/05/17 16:39:48,300000,0.604
2023/05/17 16:39:48,350000,0.602
2023/05/17 16:39:48,400000,0.598
2023/05/17 16:39:48,450000,0.598
2023/05/17 16:39:48,500000,0.605
2023/05/17 16:39:48,550000,0.603
2023/05/17 16:39:48,600000,0.597
2023/05/17 16:39:48,650000,0.606
2023/05/17 16:39:48,700000,0.604
2023/05/17 16:39:48,750000,0.600
2023/05/17 16:39:48,800000,0.604
2023/05/17 16:39:48,850000,0.608
2023/05/17 16:39:48,900000,0.607
2023/05/17 16:39:48,950000,0.601
2023/05/17 16:39:49,000000,0.610
2023/05/17 16:39:49,050000,0.609
2023/05/17 16:39:49,100000,0.604
2023/05/17 16:39:49,150000,0.608
2023/05/17 16:39:49,200000,0.610
2023/05/17 16:39:49,250000,0.610
2023/05/17 16:39:49,300000,0.605
2023/05/17 16:39:49,350000,0.612
2023/05/17 16:39:49,400000,0.610
2023/05/17 16:39:49,450000,0.606
2023/05/17 16:39:49,500000,0.613
2023/05/17 16:39:49,550000,0.613
2023/05/17 16:39:49,600000,0.612
2023/05/17 16:39:49,650000,0.609
2023/05/17 16:39:49,700000,0.614
2023/05/17 16:39:49,750000,0.614
2023/05/17 16:39:49,800000,0.611
2023/05/17 16:39:49,850000,0.617
2023/05/17 16:39:49,900000,0.618
2023/05/17 16:39:49,950000,0.615
2023/05/17 16:39:50,000000,0.610
2023/05/17 16:39:50,050000,0.616
2023/05/17 16:39:50,100000,0.616
2023/05/17 16:39:50,150000,0.612
2023/05/17 16:39:50,200000,0.619
2023/05/17 16:39:50,250000,0.618
2023/05/17 16:39:50,300000,0.616
2023/05/17 16:39:50,350000,0.617
2023/05/17 16:39:50,400000,0.621
2023/05/17 16:39:50,450000,0.619
2023/05/17 16:39:50,500000,0.614
2023/05/17 16:39:50,550000,0.623
2023/05/17 16:39:50,600000,0.623
2023/05/17 16:39:50,650000,0.619
2023/05/17 16:39:50,700000,0.618
2023/05/17 16:39:50,750000,0.622
2023/05/17 16:39:50,800000,0.622
2023/05/17 16:39:50,850000,0.615
2023/05/17 16:39:50,900000,0.625
2023/05/17 16:39:50,950000,0.625
2023/05/17 16:39:51,000000,0.621
2023/05/17 16:39:51,050000,0.623
2023/05/17 16:39:51,100000,0.626
2023/05/17 16:39:51,150000,0.626
2023/05/17 16:39:51,200000,0.620
2023/05/17 16:39:51,250000,0.628
2023/05/17 16:39:51,300000,0.629
2023/05/17 16:39:51,350000,0.623
2023/05/17 16:39:51,400000,0.625
2023/05/17 16:39:51,450000,0.629
2023/05/17 16:39:51,500000,0.628
2023/05/17 16:39:51,550000,0.622
2023/05/17 16:39:51,600000,0.632
2023/05/17 16:39:51,650000,0.630
2023/05/17 16:39:51,700000,0.627
2023/05/17 16:39:51,750000,0.626
2023/05/17 16:39:51,800000,0.631
2023/05/17 16:39:51,850000,0.631
2023/05/17 16:39:51,900000,0.626
2023/05/17 16:39:51,950000,0.634
2023/05/17 16:39:52,000000,0.634
2023/05/17 16:39:52,050000,0.628
2023/05/17 16:39:52,100000,0.631
2023/05/17 16:39:52,150000,0.634
2023/05/17 16:39:52,200000,0.634
2023/05/17 16:39:52,250000,0.627
2023/05/17 16:39:52,300000,0.636
2023/05/17 16:39:52,350000,0.638
2023/05/17 16:39:52,400000,0.632
2023/05/17 16:39:52,450000,0.636
2023/05/17 16:39:52,500000,0.638
2023/05/17 16:39:52,550000,0.638
