"試験名","試験ﾓｰﾄﾞ","試験種類","ｺﾝﾄﾛｰﾙ","試験速度1","試験速度2","試験速度3","切替点1","切替点2","伸び原点","破断、ﾘﾐｯﾄ後の動作","感度:","ﾚﾍﾞﾙ:"
"","ｼﾝｸﾞﾙ","引張","ｽﾄﾛｰｸ",10,1,1,"Off","Off","最初から","ｽﾄｯﾌﾟ",0,0

"タイトル","サブタイトル","コメント"
"","",""

"形状:","ﾊﾞｯﾁ数:","ｻﾌﾞﾊﾞｯﾁ数:"
"平板",1,1
"名前:","厚さ","幅","つかみ具間距離",
"寸法単位:","mm","mm","mm",
" 1 - 1","1.9930","2.5340","10.0000",

"名前",
"ﾊﾟﾗﾒｰﾀ",
"単位",
" 1 - 1",

" 1- 1"
"時間","試験力","ｽﾄﾛｰｸ",
"275.20",-.015625,45.857,
"275.25",-.03125,45.866,
"275.30",-.015625,45.874,
"275.35",-.078125,45.882,
"275.40",-.015625,45.891,
"275.45",0,45.899,
"275.50",-.015625,45.907,
"275.55",0,45.916,
"275.60",0,45.924,
"275.65",-.078125,45.932,
"275.70",-.03125,45.94,
"275.75",0,45.949,
"275.80",.046875,45.957,
"275.85",-.03125,45.966,
"275.90",0,45.974,
"275.95",-.015625,45.982,
"276.00",-.03125,45.99,
"276.05",-.0625,45.999,
"276.10",-.03125,46.007,
"276.15",-.015625,46.015,
"276.20",0,46.024,
"276.25",-.015625,46.032,
"276.30",-.046875,46.041,
"276.35",-.03125,46.049,
"276.40",0,46.057,
"276.45",-.046875,46.066,
"276.50",0,46.074,
"276.55",-.015625,46.082,
"276.60",-.015625,46.091,
"276.65",0,46.099,
"276.70",-.046875,46.107,
"276.75",0,46.116,
"276.80",-.015625,46.124,
"276.85",-.015625,46.132,
"276.90",0,46.141,
"276.95",-.03125,46.149,
"277.00",-.015625,46.157,
"277.05",-.015625,46.166,
"277.10",-.015625,46.174,
"277.15",.03125,46.182,
"277.20",-.03125,46.191,
"277.25",0,46.199,
"277.30",-.015625,46.207,
"277.35",-.015625,46.216,
"277.40",0,46.224,
"277.45",.015625,46.232,
"277.50",-.03125,46.241,
"277.55",-.015625,46.249,
"277.60",-.015625,46.257,
"277.65",-.03125,46.266,
"277.70",.015625,46.274,
"277.75",-.046875,46.282,
"277.80",-.015625,46.291,
"277.85",0,46.299,
"277.90",-.046875,46.307,
"277.95",-.03125,46.316,
"278.00",-.078125,46.324,
"278.05",-.03125,46.332,
"278.10",.046875,46.341,
"278.15",-.0625,46.349,
"278.20",-.015625,46.357,
"278.25",-.03125,46.366,
"278.30",-.046875,46.374,
"278.35",-.015625,46.382,
"278.40",-.015625,46.391,
"278.45",0,46.399,
"278.50",0,46.407,
"278.55",0,46.416,
"278.60",-.03125,46.424,
"278.65",-.03125,46.432,
"278.70",-.015625,46.44,
"278.75",-.015625,46.449,
"278.80",-.015625,46.457,
"278.85",-.0625,46.466,
"278.90",-.046875,46.474,
"278.95",0,46.482,
"279.00",-.015625,46.491,
"279.05",-.015625,46.499,
"279.10",.03125,46.507,
"279.15",-.015625,46.516,
"279.20",0,46.524,
"279.25",-.046875,46.532,
"279.30",-.09375,46.541,
"279.35",0,46.549,
"279.40",-.015625,46.557,
"279.45",-.078125,46.566,
"279.50",.046875,46.574,
"279.55",-.015625,46.582,
"279.60",-.03125,46.591,
"279.65",-.015625,46.599,
"279.70",-.015625,46.607,
"279.75",-.0625,46.616,
"279.80",-.03125,46.624,
"279.85",-.015625,46.632,

